ID,ID_ORIG,SPECIES,VHF_Deploy_ID,UNIQUE_ID,YEAR,DATE_LOC,DATE2,TAG_ID,UTC_OFFSET,UTC,DET_LOC,TIME_LOC,HR_LOC,MIN_LOC,SEC_LOC,LAT,LONG,OUT,SEX,GPS,FREQ,LOCATION,LOCATION2,BRD,DET_,UTM_E,UTM_N,UTM_ZONE,ACTIVITY,ERROR,SCAN_STA,SCAN_STO,TYPE_LOC,CONTACT,OBSERVER,BEARING,DISTANCE,STATUS,DIVING,u_easting,v_northing,u_wind,v_wind,DISTTOPN
3745,6,CAAU,220,CAAU_1999_8551,1999,36228,,8551,7,36228.79167,,12:00:00,12,00,00,34.0836,-120.2396,,M,,8551,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,70,9,A,,8.4572,3.0782,3.265277778,2.190277778,
3851,112,CAAU,221,CAAU_1999_8652,1999,36265,,8652,7,36265.79167,,12:00:00,12,00,00,34.1888,-120.1981,,F,,8652,Prince Island,PRIN,,,,,,,2,,,,josh_adams@usgs.gov,Josh Adams,40,19,A,,12.213,14.5548,-0.784848485,-0.939393939,
3852,113,CAAU,222,CAAU_1999_8701,1999,36265,,8701,7,36265.79167,,12:00:00,12,00,00,34.1134,-120.283,,F,,8701,Prince Island,PRIN,,,,,,,2,,,,josh_adams@usgs.gov,Josh Adams,36,8,A,,4.7023,6.4721,-0.784848485,-0.939393939,
3853,114,CAAU,223,CAAU_1999_8749,1999,36265,,8749,7,36265.79167,,12:00:00,12,00,00,34.1455,-120.2829,,F,,8749,Prince Island,PRIN,,,,,,,2,,,,josh_adams@usgs.gov,Josh Adams,25,11,A,,4.6488,9.9694,-0.784848485,-0.939393939,
3854,115,CAAU,224,CAAU_1999_8801,1999,36265,,8801,7,36265.79167,,12:00:00,12,00,00,34.1059,-120.2109,,M,,8801,Prince Island,PRIN,,,,,,,2,,,,josh_adams@usgs.gov,Josh Adams,64,12,A,,10.7855,5.2605,-0.784848485,-0.939393939,
3746,7,CAAU,225,CAAU_1999_8853,1999,36228,,8853,7,36228.79167,,12:00:00,12,00,00,34.1614,-120.007,,M,,8853,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,69,32,A,Y,29.8746,11.4678,3.265277778,2.190277778,
3747,8,CAAU,226,CAAU_1999_8900,1999,36228,,8900,7,36228.79167,,12:00:00,12,00,00,34.108,-119.9674,,U,,8900,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,80,34,A,,33.4835,5.904,3.265277778,2.190277778,
3871,132,CAAU,227,CAAU_1999_8950,1999,36266,,8950,7,36266.79167,,12:00:00,12,00,00,34.1083,-120.2296,,M,,8950,Prince Island,PRIN,,,,,,,2,,,,josh_adams@usgs.gov,Josh Adams,59,11,A,,9.4288,5.6654,-1.437878788,-1.084848485,
3855,116,CAAU,228,CAAU_1999_9146,1999,36265,,9146,7,36265.79167,,12:00:00,12,00,00,34.2166,-120.4681,,F,,9146,Prince Island,PRIN,,,,,,,4,,,,josh_adams@usgs.gov,Josh Adams,325,22,A,,-12.6187,18.0213,-0.784848485,-0.939393939,
3856,117,CAAU,229,CAAU_1999_9248,1999,36265,,9248,7,36265.79167,,12:00:00,12,00,00,34.2156,-120.3443,,F,,9248,Prince Island,PRIN,,,,,,,2,,,,josh_adams@usgs.gov,Josh Adams,356,18,A,,-1.2556,17.9562,-0.784848485,-0.939393939,
3759,20,CAAU,230,CAAU_1999_9300,1999,36230,,9300,7,36230.79167,,12:00:00,12,00,00,34.0406,-120.1834,,F,,9300,Prince Island,PRIN,,,,,,,4,,,,josh_adams@usgs.gov,Josh Adams,97,14,A,,13.8956,-1.7062,2.336111111,-1.702777778,
3741,2,CAAU,231,CAAU_1999_9352,1999,36226,,9352,7,36226.79167,,12:00:00,12,00,00,34.0323,-120.2173,,M,,9352,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,104,11,A,,10.6733,-2.6611,4.001388889,-5.494444444,
3749,10,CAAU,232,CAAU_1999_9401,1999,36228,,9401,7,36228.79167,,12:00:00,12,00,00,34.2055,-120.0683,,M,,9401,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,56,29,A,,24.0421,16.2166,3.265277778,2.190277778,
3742,3,CAAU,233,CAAU_1999_9449,1999,36226,,9449,7,36226.79167,,12:00:00,12,00,00,34.0526,-120.205,,F,,9449,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,92,12,A,,11.9927,-0.4188,4.001388889,-5.494444444,
3751,12,CAAU,234,CAAU_1999_9552,1999,36228,,9552,7,36228.79167,,12:00:00,12,00,00,34.1003,-120.069,,F,,9552,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,79,25,A,Y,24.5407,4.7702,3.265277778,2.190277778,
3752,13,CAAU,235,CAAU_1999_9600,1999,36228,,9600,7,36228.79167,,12:00:00,12,00,00,34.2055,-120.0683,,F,,9600,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,56,29,A,,24.0421,16.2166,3.265277778,2.190277778,
3764,25,CAAU,236,CAAU_1999_9649,1999,36230,,9649,7,36230.79167,,12:00:00,12,00,00,34.223,-119.9778,,F,,9649,Prince Island,PRIN,,,,,,,4,,,,josh_adams@usgs.gov,Josh Adams,60,38,A,,32.909,19,2.336111111,-1.702777778,
3743,4,CAAU,237,CAAU_1999_9700,1999,36226,,9700,7,36226.79167,,12:00:00,12,00,00,34.0596,-120.16,,F,,9700,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,89,16,A,,15.9976,0.2792,4.001388889,-5.494444444,
3858,119,CAAU,238,CAAU_1999_9850,1999,36265,,9850,7,36265.79167,,12:00:00,12,00,00,34.1528,-120.2861,,M,,9850,Prince Island,PRIN,,,,,,,2,,,,josh_adams@usgs.gov,Josh Adams,22,12,A,,4.4953,11.1262,-0.784848485,-0.939393939,
3859,120,CAAU,239,CAAU_1999_9900,1999,36265,,9900,7,36265.79167,,12:00:00,12,00,00,34.1619,-120.2768,,F,,9900,Prince Island,PRIN,,,,,,,2,,,,josh_adams@usgs.gov,Josh Adams,24,13,A,Y,5.2876,11.8761,-0.784848485,-0.939393939,
3754,15,CAAU,240,CAAU_1999_9950,1999,36228,,9950,7,36228.79167,,12:00:00,12,00,00,34.0499,-120.2259,,F,,9950,Prince Island,PRIN,,,,,,,,,,,josh_adams@usgs.gov,Josh Adams,94,10,A,Y,9.9756,-0.6976,3.265277778,2.190277778,
4373,634,CAAU,241,CAAU_2000_4505,2000,36663,,4505,7,36663.79167,,12:00:00,12,00,00,34.0904,-119.9527,,F,,4505,Prince Island,PRIN,,,,,,,4,,,,josh_adams@usgs.gov,Josh Adams,84,35,A,Y,34.8083,3.6585,10.03888889,-7.490740741,
4086,347,CAAU,242,CAAU_2000_4553,2000,36628,,4553,7,36628.79167,,12:00:00,12,00,00,34.1193,-120.203,,M,,4553,Prince Island,PRIN,,,,,,,4,,,,josh_adams@usgs.gov,Josh Adams,59,14,A,N,12.0003,7.2105,4.1,-2.04,
4203,464,CAAU,243,CAAU_2000_4568,2000,36644,,4568,7,36644.79167,,12:00:00,12,00,00,34.0669,-120.0693,,F,,4568,Prince Island,PRIN,,,,,,,4,,,,josh_adams@usgs.gov,Josh Adams,87,24,A,N,23.9671,1.2561,12.03055556,-9.261111111,
4087,348,CAAU,244,CAAU_2000_4581,2000,36628,,4581,7,36628.79167,,12:00:00,12,00,00,34.0883,-120.2322,,M,,4581,Prince Island,PRIN,,,,,,,4,,,,josh_adams@usgs.gov,Josh Adams,69,10,A,N,9.3358,3.5837,4.1,-2.04,
4205,466,CAAU,245,CAAU_2000_4592,2000,36644,,4592,7,36644.79167,,12:00:00,12,00,00,34.0842,-120.1552,,M,,4592,Prince Island,PRIN,,,,,,,4,,,,josh_adams@usgs.gov,Josh Adams,79,17,A,N,16.6877,3.2438,12.03055556,-9.261111111,
4095,356,CAAU,246,CAAU_2000_4606,2000,36629,,4606,7,36629.79167,,12:00:00,12,00,00,34.1867,-120.1068,,F,,4606,Prince Island,PRIN,,,,,,,4,,,,josh_adams@usgs.gov,Josh Adams,55,25,A,N,20.4788,14.3394,4.690277778,-1.530555556,
4096,357,CAAU,247,CAAU_2000_4617,2000,36629,,4617,7,36629.79167,,12:00:00,12,00,00,34.106,-120.077,,M,,4617,Prince Island,PRIN,,,,,,,4,,,,josh_adams@usgs.gov,Josh Adams,77,24,A,N,23.3849,5.3988,4.690277778,-1.530555556,
4088,349,CAAU,248,CAAU_2000_4632,2000,36628,,4632,7,36628.79167,,12:00:00,12,00,00,34.088,-120.284,,F,,4632,Prince Island,PRIN,,,,,,,4,,,,josh_adams@usgs.gov,Josh Adams,52,6,A,Y,4.7281,3.694,4.1,-2.04,
4753,1014,CAAU,249,CAAU_2000_4647,2000,36634,,4647,7,36634.79167,,12:00:00,12,00,00,34.0949,-119.4758,,F,,4647,Santa Rosa Island,SARO,,,,,,,4,,,,josh_adams@usgs.gov,Josh Adams,51,8,A,Y,6.2172,5.0346,0.105555556,0.665277778,
4801,1062,CAAU,250,CAAU_2000_4671,2000,36663,,4671,7,36663.79167,,12:00:00,12,00,00,33.9935,-119.4861,,M,,4671,Santa Rosa Island,SARO,,,,,,,4,,,,josh_adams@usgs.gov,Josh Adams,137,8,A,Y,5.456,-5.8508,7.088888889,-2.404166667,
4089,350,CAAU,251,CAAU_2000_4680,2000,36628,,4680,7,36628.79167,,12:00:00,12,00,00,34.1236,-120.1765,,M,,4680,Prince Island,PRIN,,,,,,,4,,,,josh_adams@usgs.gov,Josh Adams,62,16,A,N,14.1272,7.5115,4.1,-2.04,
4099,360,CAAU,252,CAAU_2000_4730,2000,36629,,4730,7,36629.79167,,12:00:00,12,00,00,34.1882,-120.0594,,M,,4730,Prince Island,PRIN,,,,,,,4,,,,josh_adams@usgs.gov,Josh Adams,60,29,A,N,25.1147,14.5,4.690277778,-1.530555556,
4800,1061,CAAU,253,CAAU_2000_4749,2000,36663,,4749,7,36663.79167,,12:00:00,12,00,00,33.9909,-119.5016,,M,,4749,Santa Rosa Island,SARO,,,,,,,2,,,,josh_adams@usgs.gov,Josh Adams,146,8,A,N,4.4735,-6.6323,7.088888889,-2.404166667,
4811,1072,CAAU,254,CAAU_2000_4773,2000,36667,,4773,7,36667.79167,,12:00:00,12,00,00,34.1754,-119.8482,,M,,4773,Santa Rosa Island,SARO,,,,,,,2,,,,josh_adams@usgs.gov,Josh Adams,297,31,A,N,-27.6212,14.0737,1.334722222,1.655555556,
4090,351,CAAU,255,CAAU_2000_4781,2000,36628,,4781,7,36628.79167,,12:00:00,12,00,00,34.2254,-120.2269,,F,,4781,Prince Island,PRIN,,,,,,,8,,,,josh_adams@usgs.gov,Josh Adams,27,21,A,N,9.5338,18.7111,4.1,-2.04,
4212,473,CAAU,256,CAAU_2000_4796,2000,36644,,4796,7,36644.79167,,12:00:00,12,00,00,34.0494,-120.1439,,F,,4796,Prince Island,PRIN,,,,,,,2,,,,josh_adams@usgs.gov,Josh Adams,92,17,A,N,16.9896,-0.5933,12.03055556,-9.261111111,
4091,352,CAAU,257,CAAU_2000_4831,2000,36628,,4831,7,36628.79167,,12:00:00,12,00,00,34.1223,-120.2427,,F,,4831,Prince Island,PRIN,,,,,,,4,,,,josh_adams@usgs.gov,Josh Adams,48,11,A,N,8.1746,7.3604,4.1,-2.04,
4102,363,CAAU,258,CAAU_2000_4849,2000,36629,,4849,7,36629.79167,,12:00:00,12,00,00,34.2007,-120.0962,,M,,4849,Prince Island,PRIN,,,,,,,4,,,,josh_adams@usgs.gov,Josh Adams,53,27,A,U,21.5632,16.249,4.690277778,-1.530555556,
4754,1015,CAAU,259,CAAU_2000_4858,2000,36634,,4858,7,36634.79167,,12:00:00,12,00,00,34.194,-119.6673,,F,,4858,Santa Rosa Island,SARO,,,,,,,4,,,,josh_adams@usgs.gov,Josh Adams,326,20,A,Y,-11.1839,16.5808,0.105555556,0.665277778,
4103,364,CAAU,260,CAAU_2000_4869,2000,36629,,4869,7,36629.79167,,12:00:00,12,00,00,34.2213,-120.1221,,M,,4869,Prince Island,PRIN,,,,,,,4,,,,josh_adams@usgs.gov,Josh Adams,46,27,A,N,19.4222,18.7558,4.690277778,-1.530555556,
4104,365,CAAU,261,CAAU_2000_4881,2000,36629,,4881,7,36629.79167,,12:00:00,12,00,00,34.1122,-120.1225,,F,,4881,Prince Island,PRIN,,,,,,,4,,,,josh_adams@usgs.gov,Josh Adams,72,20,A,N,19.0211,6.1803,4.690277778,-1.530555556,
4092,353,CAAU,262,CAAU_2000_4918,2000,36628,,4918,7,36628.79167,,12:00:00,12,00,00,34.1676,-120.2086,,F,,4918,Prince Island,PRIN,,,,,,,4,,,,josh_adams@usgs.gov,Josh Adams,43,17,A,N,11.594,12.433,4.1,-2.04,
4265,526,CAAU,263,CAAU_2000_4931,2000,36650,,4931,7,36650.79167,,12:00:00,12,00,00,34.1319,-120.234,,F,,4931,Prince Island,PRIN,,,,,,,2,,,,josh_adams@usgs.gov,Josh Adams,47,12,A,Y,8.7762,8.184,10.60833333,-8.076388889,
4772,1033,CAAU,264,CAAU_2000_4945,2000,36651,,4945,7,36651.79167,,12:00:00,12,00,00,34.0124,-119.4953,,M,,4945,Santa Rosa Island,SARO,,,,,,,2,,,,josh_adams@usgs.gov,Josh Adams,129,6,A,N,4.6629,-3.7759,1.223333333,-0.756666667,
4412,673,CAAU,265,CAAU_2000_4960,2000,36665,,4960,7,36665.79167,,12:00:00,12,00,00,33.8146,-120.1209,,M,,4960,Prince Island,PRIN,,,,,,,2,,,,josh_adams@usgs.gov,Josh Adams,144,33,A,Y,19.3969,-26.6976,6.854166667,-4.833333333,
4382,643,CAAU,266,CAAU_2000_4970,2000,36663,,4970,7,36663.79167,,12:00:00,12,00,00,34.2166,-120.0118,,F,,4970,Prince Island,PRIN,,,,,,,2,,,,josh_adams@usgs.gov,Josh Adams,59,34,A,N,29.1437,17.5113,10.03888889,-7.490740741,
4383,644,CAAU,267,CAAU_2000_4977,2000,36663,,4977,7,36663.79167,,12:00:00,12,00,00,34.0722,-119.7188,,F,,4977,Prince Island,PRIN,,,,,,,2,,,,josh_adams@usgs.gov,Josh Adams,88,57,A,Y,56.9653,1.9893,10.03888889,-7.490740741,
4384,645,CAAU,268,CAAU_2000_4996,2000,36663,,4996,7,36663.79167,,12:00:00,12,00,00,34.0793,-120.0413,,M,,4996,Prince Island,PRIN,,,,,,,4,,,,josh_adams@usgs.gov,Josh Adams,84,27,A,N,26.8521,2.8223,10.03888889,-7.490740741,
4768,1029,CAAU,269,CAAU_2000_5131,2000,36650,,5131,7,36650.79167,,12:00:00,12,00,00,34.0924,-119.6875,,F,,5131,Santa Rosa Island,SARO,,,,,,,2,,,,josh_adams@usgs.gov,Josh Adams,291,14,A,N,-13.0701,5.0172,0.443055556,1.311111111,
4774,1035,CAAU,270,CAAU_2000_5158,2000,36651,,5158,7,36651.79167,,12:00:00,12,00,00,34.03,-119.4957,,F,,5158,Santa Rosa Island,SARO,,,,,,,4,,,,josh_adams@usgs.gov,Josh Adams,113,5,A,Y,4.6025,-1.9537,1.223333333,-0.756666667,
4266,527,CAAU,271,CAAU_2000_5169,2000,36650,,5169,7,36650.79167,,12:00:00,12,00,00,34.2113,-120.263,,F,,5169,Prince Island,PRIN,,,,,,,4,,,,josh_adams@usgs.gov,Josh Adams,20,18,A,U,6.1564,16.9145,10.60833333,-8.076388889,
4769,1030,CAAU,272,CAAU_2000_5182,2000,36650,,5182,7,36650.79167,,12:00:00,12,00,00,34.0945,-119.5184,,M,,5182,Santa Rosa Island,SARO,,,,,,,4,,,,josh_adams@usgs.gov,Josh Adams,27,6,A,N,2.7239,5.346,0.443055556,1.311111111,
4284,545,CAAU,273,CAAU_2000_5204,2000,36651,,5204,7,36651.79167,,12:00:00,12,00,00,34.1287,-120.5786,,F,,5204,Prince Island,PRIN,,,,,,,2,,,,josh_adams@usgs.gov,Josh Adams,290,24,A,N,-22.5526,8.2085,9.991666667,-8.093055556,
4267,528,CAAU,274,CAAU_2000_5231,2000,36650,,5231,7,36650.79167,,12:00:00,12,00,00,34.1328,-120.2007,,F,,5231,Prince Island,PRIN,,,,,,,4,,,,josh_adams@usgs.gov,Josh Adams,55,15,A,Y,12.2873,8.6036,10.60833333,-8.076388889,
4268,529,CAAU,275,CAAU_2000_5244,2000,36650,,5244,7,36650.79167,,12:00:00,12,00,00,34.0629,-120.1949,,M,,5244,Prince Island,PRIN,,,,,,,2,,,,josh_adams@usgs.gov,Josh Adams,87,13,A,N,12.9822,0.6804,10.60833333,-8.076388889,
4861,1122,CAAU,276,CAAU_2001_4502,2001,36987,,4502,7,36987.79167,,12:00:00,12,00,00,34.0918,-119.6276,,F,,4502,Santa Rosa Island,SARO,,,,,,,4,,,,josh_adams@usgs.gov,Josh Adams,304,9,A,Y,-7.4613,5.0327,9.3875,-2.526388889,
4862,1123,CAAU,277,CAAU_2001_4523,2001,36987,,4523,7,36987.79167,,12:00:00,12,00,00,34.0976,-119.6511,,M,,4523,Santa Rosa Island,SARO,,,,,,,4,,,,josh_adams@usgs.gov,Josh Adams,300,11,A,Y,-9.5263,5.5,9.3875,-2.526388889,
4549,810,CAAU,278,CAAU_2001_4542,2001,36987,,4542,7,36987.79167,,12:00:00,12,00,00,34.0563,-120.3323,,F,,4542,Prince Island,PRIN,,,,,,,12,,,,josh_adams@usgs.gov,Josh Adams,0,0,A,,0,0,9.159090909,-5.768181818,
4554,815,CAAU,279,CAAU_2001_4552,2001,36990,,4552,7,36990.79167,,12:00:00,12,00,00,34.1788,-120.3588,,F,,4552,Prince Island,PRIN,,,,,,,4,,,,josh_adams@usgs.gov,Josh Adams,350,14,A,Y,-2.4311,13.7873,3.736111111,-2.358333333,
4555,816,CAAU,280,CAAU_2001_4573,2001,36990,,4573,7,36990.79167,,12:00:00,12,00,00,34.1396,-120.2964,,M,,4573,Prince Island,PRIN,,,,,,,4,,,,josh_adams@usgs.gov,Josh Adams,20,10,A,N,3.4202,9.3969,3.736111111,-2.358333333,
4556,817,CAAU,281,CAAU_2001_4583,2001,36990,,4583,7,36990.79167,,12:00:00,12,00,00,34.2021,-120.1913,,M,,4583,Prince Island,PRIN,,,,,,,2,,,,josh_adams@usgs.gov,Josh Adams,39,21,A,N,13.2157,16.3201,3.736111111,-2.358333333,
4557,818,CAAU,282,CAAU_2001_4592,2001,36990,,4592,7,36990.79167,,12:00:00,12,00,00,34.2034,-120.1647,,M,,4592,Prince Island,PRIN,,,,,,,4,,,,josh_adams@usgs.gov,Josh Adams,43,22,A,N,15.004,16.0898,3.736111111,-2.358333333,
4550,811,CAAU,283,CAAU_2001_4602,2001,36987,,4602,7,36987.79167,,12:00:00,12,00,00,34.1495,-120.0068,,F,,4602,Prince Island,PRIN,,,,,,,4,,,,josh_adams@usgs.gov,Josh Adams,71,32,A,N,30.2566,10.4182,9.159090909,-5.768181818,
4558,819,CAAU,284,CAAU_2001_4623,2001,36990,,4623,7,36990.79167,,12:00:00,12,00,00,34.1576,-120.1278,,M,,4623,Prince Island,PRIN,,,,,,,2,,,,josh_adams@usgs.gov,Josh Adams,59,22,A,N,18.8577,11.3308,3.736111111,-2.358333333,
4551,812,CAAU,285,CAAU_2001_4633,2001,36987,,4633,7,36987.79167,,12:00:00,12,00,00,34.1586,-120.3265,,M,,4633,Prince Island,PRIN,,,,,,,4,,,,josh_adams@usgs.gov,Josh Adams,3,11,A,Y,0.5757,10.9849,9.159090909,-5.768181818,
4552,813,CAAU,286,CAAU_2001_4643,2001,36987,,4643,7,36987.79167,,12:00:00,12,00,00,34.0563,-120.3323,,M,,4643,Prince Island,PRIN,,,,,,,12,,,,josh_adams@usgs.gov,Josh Adams,0,0,A,,0,0,9.159090909,-5.768181818,
4561,822,CAAU,287,CAAU_2001_4653,2001,36990,,4653,7,36990.79167,,12:00:00,12,00,00,34.1245,-119.8635,,F,,4653,Prince Island,PRIN,,,,,,,2,,,,josh_adams@usgs.gov,Josh Adams,80,44,A,N,43.3315,7.6405,3.736111111,-2.358333333,
4610,871,CAAU,288,CAAU_2001_4673,2001,37014,,4673,7,37014.79167,,12:00:00,12,00,00,34.2291,-120.2229,,F,,4673,Prince Island,PRIN,,,,,,,2,,,,josh_adams@usgs.gov,Josh Adams,28,22,A,Y,10.3284,19.4248,-0.427777778,-0.244444444,
4872,1133,CAAU,289,CAAU_2001_4683,2001,37001,,4683,7,37001.79167,,12:00:00,12,00,00,33.9907,-119.4912,,F,,4683,Santa Rosa Island,SARO,,,,,,,4,,,,josh_adams@usgs.gov,Josh Adams,141,8,A,Y,5.0346,-6.2172,6.045833333,0.586111111,
4611,872,CAAU,290,CAAU_2001_4694,2001,37014,,4694,7,37014.79167,,12:00:00,12,00,00,34.2251,-120.2332,,F,,4694,Prince Island,PRIN,,,,,,,2,,,,josh_adams@usgs.gov,Josh Adams,26,21,A,N,9.2058,18.8747,-0.427777778,-0.244444444,
4612,873,CAAU,291,CAAU_2001_4703,2001,37014,,4703,7,37014.79167,,12:00:00,12,00,00,34.3084,-120.6772,,F,,4703,Prince Island,PRIN,,,,,,,2,,,,josh_adams@usgs.gov,Josh Adams,312,42,A,N,-31.2121,28.1035,-0.427777778,-0.244444444,
4873,1134,CAAU,292,CAAU_2001_4742,2001,37001,,4742,7,37001.79167,,12:00:00,12,00,00,34.0244,-119.4799,,M,,4742,Santa Rosa Island,SARO,,,,,,,2,,,,josh_adams@usgs.gov,Josh Adams,113,7,A,N,6.4435,-2.7351,6.045833333,0.586111111,
4874,1135,CAAU,293,CAAU_2001_4773,2001,37001,,4773,7,37001.79167,,12:00:00,12,00,00,34.0672,-119.4265,,M,,4773,Santa Rosa Island,SARO,,,,,,,2,,,,josh_adams@usgs.gov,Josh Adams,79,11,A,N,10.7979,2.0989,6.045833333,0.586111111,
4613,874,CAAU,294,CAAU_2001_4822,2001,37014,,4822,7,37014.79167,,12:00:00,12,00,00,34.2174,-120.422,,M,,4822,Prince Island,PRIN,,,,,,,2,,,,josh_adams@usgs.gov,Josh Adams,335,20,A,N,-8.4524,18.1262,-0.427777778,-0.244444444,
4614,875,CAAU,295,CAAU_2001_4832,2001,37014,,4832,7,37014.79167,,12:00:00,12,00,00,34.3051,-120.2638,,M,,4832,Prince Island,PRIN,,,,,,,4,,,,josh_adams@usgs.gov,Josh Adams,13,28,A,N,6.2986,27.2824,-0.427777778,-0.244444444,
4887,1148,CAAU,296,CAAU_2001_4863,2001,37022,,4863,7,37022.79167,,12:00:00,12,00,00,34.0461,-119.5133,,F,,4863,Santa Rosa Island,SARO,,,,,,,2,,,,josh_adams@usgs.gov,Josh Adams,93,3,A,N,2.9959,-0.157,0.548611111,0.183333333,
4888,1149,CAAU,297,CAAU_2001_4872,2001,37022,,4872,7,37022.79167,,12:00:00,12,00,00,34.0072,-119.4993,,F,,4872,Santa Rosa Island,SARO,,,,,,,2,,,,josh_adams@usgs.gov,Josh Adams,136,6,A,N,4.168,-4.316,0.548611111,0.183333333,
4889,1150,CAAU,298,CAAU_2001_4891,2001,37022,,4891,7,37022.79167,,12:00:00,12,00,00,34.0089,-119.5067,,M,,4891,Santa Rosa Island,SARO,,,,,,,8,,,,josh_adams@usgs.gov,Josh Adams,139,6,A,N,3.9364,-4.5283,0.548611111,0.183333333,
4890,1151,CAAU,299,CAAU_2001_4902,2001,37022,,4902,7,37022.79167,,12:00:00,12,00,00,34.0063,-119.4958,,F,,4902,Santa Rosa Island,SARO,,,,,,,2,,,,josh_adams@usgs.gov,Josh Adams,134,7,A,Y,5.0354,-4.8626,0.548611111,0.183333333,
4644,905,CAAU,300,CAAU_2001_4922,2001,37032,,4922,7,37032.79167,,12:00:00,12,00,00,34.0981,-120.5365,,M,,4922,Prince Island,PRIN,,,,,,,4,,,,josh_adams@usgs.gov,Josh Adams,284,19,A,Y,-18.4356,4.5965,-0.404545455,0.248484848,
4645,906,CAAU,301,CAAU_2001_4932,2001,37032,,4932,7,37032.79167,,12:00:00,12,00,00,34.2128,-120.486,,F,,4932,Prince Island,PRIN,,,,,,,4,,,,josh_adams@usgs.gov,Josh Adams,321,22,A,Y,-13.845,17.0972,-0.404545455,0.248484848,
4653,914,CAAU,302,CAAU_2001_4951,2001,37033,,4951,7,37033.79167,,12:00:00,12,00,00,34.6128,-120.7739,,M,,4951,Prince Island,PRIN,,,,,,,4,,,,josh_adams@usgs.gov,Josh Adams,327,74,A,,-40.3033,62.0616,0.859090909,-0.228787879,
4700,961,CAAU,303,CAAU_2001_4973,2001,37033,,4973,7,37033.79167,,12:00:00,12,00,00,34.9985,-121.0443,,M,,4973,Prince Island,PRIN,,,,,,,8,,,,josh_adams@usgs.gov,Josh Adams,328,123,D,Y,-65.1801,104.3099,0.859090909,-0.228787879,
4689,950,CAAU,304,CAAU_2001_4982,2001,37057,,4982,7,37057.79167,,12:00:00,12,00,00,34,-120,,M,,4982,Prince Island,PRIN,,,,,,,2,,,,josh_adams@usgs.gov,Josh Adams,39,12,A,Y,7.5518,9.3258,5.542424242,-3.265151515,
4672,933,CAAU,305,CAAU_2001_4993,2001,37040,,4993,7,37040.79167,,12:00:00,12,00,00,34.0524,-120.2856,,M,,4993,Prince Island,PRIN,,,,,,,8,,,,josh_adams@usgs.gov,Josh Adams,96,4,A,U,3.9781,-0.4181,7.891666667,-6.611111111,
4911,1172,CAAU,306,CAAU_2001_5032,2001,37036,,5032,7,37036.79167,,12:00:00,12,00,00,34.2779,-120.2377,,U,,5032,Santa Rosa Island,SARO,,,,,,,2,,,,josh_adams@usgs.gov,Josh Adams,292,68,D,N,-63.0485,25.4732,-1.051388889,0.438888889,
4899,1160,CAAU,307,CAAU_2001_5043,2001,37036,,5043,7,37036.79167,,12:00:00,12,00,00,34.0075,-119.4921,,U,,5043,Santa Rosa Island,SARO,,,,,,,2,,,,josh_adams@usgs.gov,Josh Adams,131,7,A,N,5.283,-4.5924,-1.051388889,0.438888889,
4915,1176,CAAU,308,CAAU_2001_5061,2001,37040,,5061,7,37040.79167,,12:00:00,12,00,00,35.0159,-121.1277,,M,,5061,Santa Rosa Island,SARO,,,,,,,8,,,,josh_adams@usgs.gov,Josh Adams,307,180,D,Y,-143.7544,108.3267,0.431944444,-0.722222222,
4664,925,CAAU,309,CAAU_2001_5082,2001,37034,,5082,7,37034.79167,,12:00:00,12,00,00,34.0877,-120.1954,,M,,5082,Prince Island,PRIN,,,,,,,2,,,,josh_adams@usgs.gov,Josh Adams,74,13,A,N,12.4964,3.5833,10.89583333,-5.6125,
4912,1173,CAAU,310,CAAU_2001_5104,2001,37036,,5104,7,37036.79167,,12:00:00,12,00,00,34.0133,-119.4623,,U,,5104,Santa Rosa Island,SARO,,,,,,,4,,,,josh_adams@usgs.gov,Josh Adams,116,9,D,Y,8.0891,-3.9453,-1.051388889,0.438888889,
4646,907,CAAU,311,CAAU_2001_5121,2001,37032,,5121,7,37032.79167,,12:00:00,12,00,00,34.4957,-120.5334,,M,,5121,Prince Island,PRIN,,,,,,,8,,,,josh_adams@usgs.gov,Josh Adams,339,52,A,U,-18.6351,48.5462,-0.404545455,0.248484848,
4701,962,CAAU,312,CAAU_2001_5132,2001,37033,,5132,7,37033.79167,,12:00:00,12,00,00,34.6631,-120.9306,,M,,5132,Prince Island,PRIN,,,,,,,12,,,,josh_adams@usgs.gov,Josh Adams,321,87,D,U,-54.7509,67.6117,0.859090909,-0.228787879,
